country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,year,month,day,hour,weekday,pollutant_range,aqi_category,season
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - Rspcb",2026-03-13 15:00:00,25.344694,72.626208,Ozone,12.0,108.0,62.0,2026,3,13,15,Friday,96.0,N/A,Summer
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - Rspcb",2026-03-13 15:00:00,24.588397,76.172782,So2,8.0,40.5,17.0,2026,3,13,15,Friday,32.5,N/A,Summer
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - Rspcb",2026-03-13 15:00:00,24.588397,76.172782,Ozone,1.0,114.0,79.0,2026,3,13,15,Friday,113.0,N/A,Summer
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - Rspcb",2026-03-13 15:00:00,26.031443,76.359327,Pm10,79.0,214.5,143.0,2026,3,13,15,Friday,135.5,N/A,Summer
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - Rspcb",2026-03-13 15:00:00,27.608912,75.153302,No2,8.0,85.0,31.0,2026,3,13,15,Friday,77.0,N/A,Summer
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - Rspcb",2026-03-13 15:00:00,27.608912,75.153302,So2,1.0,10.0,4.0,2026,3,13,15,Friday,9.0,N/A,Summer
India,Sikkim,Gangtok,"Zero Point Gici, Gangtok - Sspcb",2026-03-13 15:00:00,27.33853,88.614099,Nh3,1.0,1.0,1.0,2026,3,13,15,Friday,0.0,N/A,Summer
India,Sikkim,Gangtok,"Zero Point Gici, Gangtok - Sspcb",2026-03-13 15:00:00,27.33853,88.614099,So2,1.0,1.0,1.0,2026,3,13,15,Friday,0.0,N/A,Summer
India,Tamilnadu,Chennai,"Arumbakkam, Chennai - Tnpcb",2026-03-13 15:00:00,13.0664,80.2112,Nh3,2.0,2.0,2.0,2026,3,13,15,Friday,0.0,N/A,Summer
India,Tamilnadu,Chennai,"Kodungaiyur, Chennai - Tnpcb",2026-03-13 15:00:00,13.1278,80.2642,Ozone,25.0,33.0,30.0,2026,3,13,15,Friday,8.0,N/A,Summer
India,Tamilnadu,Chennai,"Manali Village, Chennai - Tnpcb",2026-03-13 15:00:00,13.1662,80.2584,Co,22.0,30.0,28.0,2026,3,13,15,Friday,8.0,N/A,Summer
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - Rspcb",2026-03-13 15:00:00,24.5886166,73.6321397,Pm10,90.0,147.0,118.0,2026,3,13,15,Friday,57.0,N/A,Summer
India,Tamilnadu,Chennai,"Kodungaiyur, Chennai - Tnpcb",2026-03-13 15:00:00,13.1278,80.2642,Pm2.5,27.0,67.0,46.0,2026,3,13,15,Friday,40.0,N/A,Summer
India,Tamilnadu,Perundurai,"Sipcot Industrial Park, Perundurai - Tnpcb",2026-03-13 15:00:00,11.258242,77.552761,Co,42.0,47.0,45.0,2026,3,13,15,Friday,5.0,N/A,Summer
India,Tamilnadu,Perundurai,"Sipcot Industrial Park, Perundurai - Tnpcb",2026-03-13 15:00:00,11.258242,77.552761,Ozone,14.0,32.0,30.0,2026,3,13,15,Friday,18.0,N/A,Summer
India,Telangana,Hyderabad,"Central University, Hyderabad - Tspcb",2026-03-13 15:00:00,17.460103,78.334361,So2,6.0,18.0,12.0,2026,3,13,15,Friday,12.0,N/A,Summer
India,Telangana,Hyderabad,"Ecil Kapra, Hyderabad - Tspcb",2026-03-13 15:00:00,17.470431,78.566959,Pm10,61.0,152.0,106.0,2026,3,13,15,Friday,91.0,N/A,Summer
India,Telangana,Hyderabad,"Ecil Kapra, Hyderabad - Tspcb",2026-03-13 15:00:00,17.470431,78.566959,No2,14.0,40.0,26.0,2026,3,13,15,Friday,26.0,N/A,Summer
India,Telangana,Hyderabad,"Ecil Kapra, Hyderabad - Tspcb",2026-03-13 15:00:00,17.470431,78.566959,Nh3,4.0,7.0,5.0,2026,3,13,15,Friday,3.0,N/A,Summer
India,Telangana,Hyderabad,"Icrisat Patancheru, Hyderabad - Tspcb",2026-03-13 15:00:00,17.5184,78.278777,So2,3.0,24.0,10.0,2026,3,13,15,Friday,21.0,N/A,Summer
India,Telangana,Hyderabad,"Ida Pashamylaram, Hyderabad - Tspcb",2026-03-13 15:00:00,17.5316895,78.218939,Pm2.5,45.0,187.0,87.0,2026,3,13,15,Friday,142.0,N/A,Summer
India,Telangana,Hyderabad,"Ida Pashamylaram, Hyderabad - Tspcb",2026-03-13 15:00:00,17.5316895,78.218939,Pm10,34.0,138.0,62.0,2026,3,13,15,Friday,104.0,N/A,Summer
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - Tspcb",2026-03-13 15:00:00,17.528544,78.286195,Co,18.0,49.0,25.0,2026,3,13,15,Friday,31.0,N/A,Summer
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - Tspcb",2026-03-13 15:00:00,17.417094,78.457437,No2,12.0,19.0,17.0,2026,3,13,15,Friday,7.0,N/A,Summer
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - Tspcb",2026-03-13 15:00:00,17.349694,78.451437,Pm10,98.0,158.0,118.0,2026,3,13,15,Friday,60.0,N/A,Summer
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - Tspcb",2026-03-13 15:00:00,17.349694,78.451437,Ozone,22.0,26.0,24.0,2026,3,13,15,Friday,4.0,N/A,Summer
India,Tripura,Agartala,"Bardowali, Agartala - Tripura Spcb",2026-03-13 15:00:00,23.8175497,91.2726974,Pm2.5,76.0,184.0,120.0,2026,3,13,15,Friday,108.0,N/A,Summer
India,Uttar Pradesh,Agra,"Manoharpur, Agra - Uppcb",2026-03-13 15:00:00,27.23711,78.01936,Pm10,13.0,214.5,158.0,2026,3,13,15,Friday,201.5,N/A,Summer
India,Uttar Pradesh,Agra,"Manoharpur, Agra - Uppcb",2026-03-13 15:00:00,27.23711,78.01936,No2,20.0,22.0,20.0,2026,3,13,15,Friday,2.0,N/A,Summer
India,Uttar Pradesh,Agra,"Manoharpur, Agra - Uppcb",2026-03-13 15:00:00,27.23711,78.01936,Co,16.0,26.0,16.0,2026,3,13,15,Friday,10.0,N/A,Summer
India,Uttar Pradesh,Agra,"Rohta, Agra - Uppcb",2026-03-13 15:00:00,27.106972,78.000111,Co,10.0,22.0,19.0,2026,3,13,15,Friday,12.0,N/A,Summer
India,Uttar Pradesh,Agra,"Rohta, Agra - Uppcb",2026-03-13 15:00:00,27.106972,78.000111,Ozone,10.0,14.0,12.0,2026,3,13,15,Friday,4.0,N/A,Summer
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - Uppcb",2026-03-13 15:00:00,27.19865833,78.00598056,Pm2.5,38.0,213.0,172.0,2026,3,13,15,Friday,175.0,N/A,Summer
India,Tamilnadu,Chennai,"Perungudi, Chennai - Tnpcb",2026-03-13 15:00:00,12.9533,80.2357,Pm10,37.0,103.0,67.0,2026,3,13,15,Friday,66.0,N/A,Summer
India,Tamilnadu,Chennai,"Perungudi, Chennai - Tnpcb",2026-03-13 15:00:00,12.9533,80.2357,No2,2.0,11.0,5.0,2026,3,13,15,Friday,9.0,N/A,Summer
India,Tamilnadu,Chennai,"Royapuram, Chennai - Tnpcb",2026-03-13 15:00:00,13.1036,80.2909,Nh3,4.0,5.0,4.0,2026,3,13,15,Friday,1.0,N/A,Summer
India,Tamilnadu,Coimbatore,"Psg College Of Arts And Science, Coimbatore - Tnpcb",2026-03-13 15:00:00,11.0328,77.0349,Pm2.5,35.0,90.0,65.0,2026,3,13,15,Friday,55.0,N/A,Summer
India,Tamilnadu,Coimbatore,"Psg College Of Arts And Science, Coimbatore - Tnpcb",2026-03-13 15:00:00,11.0328,77.0349,Pm10,28.0,69.0,51.0,2026,3,13,15,Friday,41.0,N/A,Summer
India,Telangana,Hyderabad,"Ida Pashamylaram, Hyderabad - Tspcb",2026-03-13 15:00:00,17.5316895,78.218939,So2,1.0,40.5,21.0,2026,3,13,15,Friday,39.5,N/A,Summer
India,Telangana,Hyderabad,"Ida Pashamylaram, Hyderabad - Tspcb",2026-03-13 15:00:00,17.5316895,78.218939,Co,21.0,61.0,37.0,2026,3,13,15,Friday,40.0,N/A,Summer
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - Tspcb",2026-03-13 15:00:00,17.37206,78.50864,So2,7.0,21.0,13.0,2026,3,13,15,Friday,14.0,N/A,Summer
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - Tspcb",2026-03-13 15:00:00,17.37206,78.50864,Co,24.0,46.0,39.0,2026,3,13,15,Friday,22.0,N/A,Summer
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - Tspcb",2026-03-13 15:00:00,17.544899,78.486949,Co,6.0,61.0,30.0,2026,3,13,15,Friday,55.0,N/A,Summer
India,Uttar Pradesh,Agra,"Manoharpur, Agra - Uppcb",2026-03-13 15:00:00,27.23711,78.01936,Pm2.5,19.0,142.0,68.0,2026,3,13,15,Friday,123.0,N/A,Summer
India,Uttar Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - Uppcb",2026-03-13 15:00:00,28.6603346,77.3572563,Ozone,5.0,114.0,30.0,2026,3,13,15,Friday,109.0,N/A,Summer
India,Uttar Pradesh,Gorakhpur,"Madan Mohan Malaviya University Of Technology, Gorakhpur - Uppcb",2026-03-13 15:00:00,26.730136,83.433859,No2,11.0,12.0,11.0,2026,3,13,15,Friday,1.0,N/A,Summer
India,Uttar Pradesh,Gorakhpur,"Madan Mohan Malaviya University Of Technology, Gorakhpur - Uppcb",2026-03-13 15:00:00,26.730136,83.433859,Co,4.0,5.0,4.0,2026,3,13,15,Friday,1.0,N/A,Summer
India,Uttar Pradesh,Greater Noida,"Knowledge Park - Iii, Greater Noida - Uppcb",2026-03-13 15:00:00,28.47272,77.482,Pm2.5,24.0,193.0,93.0,2026,3,13,15,Friday,169.0,N/A,Summer
India,Uttar Pradesh,Greater Noida,"Knowledge Park - Iii, Greater Noida - Uppcb",2026-03-13 15:00:00,28.47272,77.482,No2,16.0,85.0,60.0,2026,3,13,15,Friday,69.0,N/A,Summer
India,Uttar Pradesh,Greater Noida,"Knowledge Park - Iii, Greater Noida - Uppcb",2026-03-13 15:00:00,28.47272,77.482,Nh3,6.0,13.0,10.0,2026,3,13,15,Friday,7.0,N/A,Summer
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - Uppcb",2026-03-13 15:00:00,28.557054,77.453663,Pm2.5,54.0,213.0,179.0,2026,3,13,15,Friday,159.0,N/A,Summer
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - Uppcb",2026-03-13 15:00:00,28.557054,77.453663,Nh3,3.0,15.5,6.0,2026,3,13,15,Friday,12.5,N/A,Summer
India,Uttar Pradesh,Hapur,"Anand Vihar, Hapur - Uppcb",2026-03-13 15:00:00,28.725645,77.749675,So2,16.0,40.5,40.5,2026,3,13,15,Friday,24.5,N/A,Summer
India,Uttar Pradesh,Hapur,"Anand Vihar, Hapur - Uppcb",2026-03-13 15:00:00,28.725645,77.749675,Ozone,14.0,77.0,43.0,2026,3,13,15,Friday,63.0,N/A,Summer
India,Uttar Pradesh,Kanpur,"Fti Kidwai Nagar, Kanpur - Uppcb",2026-03-13 15:00:00,26.428282,80.327067,Pm2.5,51.0,131.0,80.0,2026,3,13,15,Friday,80.0,N/A,Summer
India,Uttar Pradesh,Kanpur,"Fti Kidwai Nagar, Kanpur - Uppcb",2026-03-13 15:00:00,26.428282,80.327067,So2,21.0,26.0,23.0,2026,3,13,15,Friday,5.0,N/A,Summer
India,Uttar Pradesh,Kanpur,"Fti Kidwai Nagar, Kanpur - Uppcb",2026-03-13 15:00:00,26.428282,80.327067,Co,33.0,44.0,36.0,2026,3,13,15,Friday,11.0,N/A,Summer
India,Uttar Pradesh,Kanpur,"Nsi Kalyanpur, Kanpur - Uppcb",2026-03-13 15:00:00,26.509954,80.249612,No2,24.0,25.0,25.0,2026,3,13,15,Friday,1.0,N/A,Summer
India,Uttar Pradesh,Kanpur,"Nsi Kalyanpur, Kanpur - Uppcb",2026-03-13 15:00:00,26.509954,80.249612,Ozone,15.0,17.0,15.0,2026,3,13,15,Friday,2.0,N/A,Summer
India,Uttar Pradesh,Kanpur,"Nehru Nagar, Kanpur - Uppcb",2026-03-13 15:00:00,26.4703136,80.3229863,Pm2.5,29.0,213.0,112.0,2026,3,13,15,Friday,184.0,N/A,Summer
India,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - Uppcb",2026-03-13 15:00:00,28.359581,79.414455,So2,40.5,40.5,40.5,2026,3,13,15,Friday,0.0,N/A,Summer
India,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - Uppcb",2026-03-13 15:00:00,28.38910936,79.42963708,Pm10,62.0,121.0,99.0,2026,3,13,15,Friday,59.0,N/A,Summer
India,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - Uppcb",2026-03-13 15:00:00,28.38910936,79.42963708,So2,40.0,40.5,40.5,2026,3,13,15,Friday,0.5,N/A,Summer
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - Uppcb",2026-03-13 15:00:00,28.406963,77.849831,Pm10,134.0,214.5,183.0,2026,3,13,15,Friday,80.5,N/A,Summer
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - Uppcb",2026-03-13 15:00:00,28.406963,77.849831,Ozone,1.0,61.0,38.0,2026,3,13,15,Friday,60.0,N/A,Summer
India,Uttar Pradesh,Firozabad,"Nagla Bhau, Firozabad - Uppcb",2026-03-13 15:00:00,27.168897,78.37696,Pm10,57.0,174.0,106.0,2026,3,13,15,Friday,117.0,N/A,Summer
India,Uttar Pradesh,Firozabad,"Nagla Bhau, Firozabad - Uppcb",2026-03-13 15:00:00,27.168897,78.37696,So2,2.0,40.5,16.0,2026,3,13,15,Friday,38.5,N/A,Summer
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - Uppcb",2026-03-13 15:00:00,27.19865833,78.00598056,Pm10,101.0,153.0,126.0,2026,3,13,15,Friday,52.0,N/A,Summer
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - Uppcb",2026-03-13 15:00:00,27.19865833,78.00598056,So2,17.0,19.0,18.0,2026,3,13,15,Friday,2.0,N/A,Summer
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - Uppcb",2026-03-13 15:00:00,27.19412,77.96237,Nh3,8.0,11.0,9.0,2026,3,13,15,Friday,3.0,N/A,Summer
India,Uttar Pradesh,Agra,"Shastripuram, Agra - Uppcb",2026-03-13 15:00:00,27.19862,77.92066,Pm2.5,15.0,132.0,59.0,2026,3,13,15,Friday,117.0,N/A,Summer
India,Uttar Pradesh,Agra,"Shastripuram, Agra - Uppcb",2026-03-13 15:00:00,27.19862,77.92066,Nh3,3.0,3.0,3.0,2026,3,13,15,Friday,0.0,N/A,Summer
India,Uttar Pradesh,Agra,"Shastripuram, Agra - Uppcb",2026-03-13 15:00:00,27.19862,77.92066,Co,12.0,22.0,17.0,2026,3,13,15,Friday,10.0,N/A,Summer
India,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - Uppcb",2026-03-13 15:00:00,28.964949,77.278761,Pm10,98.0,214.5,148.0,2026,3,13,15,Friday,116.5,N/A,Summer
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - Uppcb",2026-03-13 15:00:00,28.646233,77.358075,Nh3,15.0,15.5,15.5,2026,3,13,15,Friday,0.5,N/A,Summer
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - Uppcb",2026-03-13 15:00:00,28.646233,77.358075,Ozone,16.0,114.0,57.0,2026,3,13,15,Friday,98.0,N/A,Summer
India,Uttar Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - Uppcb",2026-03-13 15:00:00,28.6603346,77.3572563,Pm2.5,55.0,213.0,198.0,2026,3,13,15,Friday,158.0,N/A,Summer
India,Uttar Pradesh,Lucknow,"Gomti Nagar, Lucknow - Uppcb",2026-03-13 15:00:00,26.86812,81.005119,So2,11.0,12.0,11.0,2026,3,13,15,Friday,1.0,N/A,Summer
India,Uttar Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - Cpcb",2026-03-13 15:00:00,26.906111,80.948222,Nh3,9.0,15.5,12.0,2026,3,13,15,Friday,6.5,N/A,Summer
India,Uttar Pradesh,Lucknow,"B R Ambedkar University, Lucknow - Uppcb",2026-03-13 15:00:00,26.766433,80.927299,Nh3,4.0,4.0,4.0,2026,3,13,15,Friday,0.0,N/A,Summer
India,Uttar Pradesh,Lucknow,"Lalbagh, Lucknow - Cpcb",2026-03-13 15:00:00,26.8458805,80.9365541,Nh3,12.0,15.5,15.5,2026,3,13,15,Friday,3.5,N/A,Summer
India,Uttar Pradesh,Khurja,"Kalindi Kunj, Khurja - Uppcb",2026-03-13 15:00:00,28.2348927,77.8683002,Nh3,1.0,1.0,1.0,2026,3,13,15,Friday,0.0,N/A,Summer
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - Ukpcb",2026-03-13 15:00:00,30.075911,78.2859547,Pm10,48.0,80.0,58.0,2026,3,13,15,Friday,32.0,N/A,Summer
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - Ukpcb",2026-03-13 15:00:00,30.075911,78.2859547,No2,17.0,25.0,21.0,2026,3,13,15,Friday,8.0,N/A,Summer
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - Ukpcb",2026-03-13 15:00:00,30.075911,78.2859547,Nh3,5.0,15.5,11.0,2026,3,13,15,Friday,10.5,N/A,Summer
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - Ukpcb",2026-03-13 15:00:00,30.075911,78.2859547,Co,28.0,37.0,37.0,2026,3,13,15,Friday,9.0,N/A,Summer
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - Ukpcb",2026-03-13 15:00:00,30.075911,78.2859547,Ozone,79.0,114.0,84.0,2026,3,13,15,Friday,35.0,N/A,Summer
India,West Bengal,Asansol,"Asansol Court Area, Asansol - Wbpcb",2026-03-13 15:00:00,23.685297,86.945968,Nh3,3.0,9.0,5.0,2026,3,13,15,Friday,6.0,N/A,Summer
India,West Bengal,Asansol,"Evelyn Lodge, Asansol - Wbpcb",2026-03-13 15:00:00,23.697936,86.944395,Nh3,7.0,8.0,8.0,2026,3,13,15,Friday,1.0,N/A,Summer
India,West Bengal,Asansol,"Evelyn Lodge, Asansol - Wbpcb",2026-03-13 15:00:00,23.697936,86.944395,Co,20.0,61.0,27.0,2026,3,13,15,Friday,41.0,N/A,Summer
India,West Bengal,Asansol,"Mahabir Colliery, Asansol - Wbpcb",2026-03-13 15:00:00,23.618183,87.105718,Co,9.0,61.0,25.0,2026,3,13,15,Friday,52.0,N/A,Summer
India,West Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - Wbpcb",2026-03-13 15:00:00,23.616515,87.119133,No2,9.0,41.0,20.0,2026,3,13,15,Friday,32.0,N/A,Summer
India,West Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - Wbpcb",2026-03-13 15:00:00,23.616515,87.119133,Nh3,2.0,3.0,2.0,2026,3,13,15,Friday,1.0,N/A,Summer
India,West Bengal,Barrackpore,"Svspa Campus, Barrackpore - Wbpcb",2026-03-13 15:00:00,22.7605581,88.3617589,No2,9.0,21.0,14.0,2026,3,13,15,Friday,12.0,N/A,Summer
India,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - Uppcb",2026-03-13 15:00:00,25.301778,82.996789,Co,8.0,20.0,15.0,2026,3,13,15,Friday,12.0,N/A,Summer
India,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - Uppcb",2026-03-13 15:00:00,25.301778,82.996789,Ozone,7.0,31.0,9.0,2026,3,13,15,Friday,24.0,N/A,Summer
India,Uttar Pradesh,Varanasi,"Maldahiya, Varanasi - Uppcb",2026-03-13 15:00:00,25.32393,82.99687,Ozone,3.0,23.0,9.0,2026,3,13,15,Friday,20.0,N/A,Summer
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - Uppcb",2026-03-13 15:00:00,27.571409,77.655757,Pm2.5,10.0,129.0,54.0,2026,3,13,15,Friday,119.0,N/A,Summer
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - Uppcb",2026-03-13 15:00:00,27.571409,77.655757,Ozone,15.0,16.0,15.0,2026,3,13,15,Friday,1.0,N/A,Summer
India,Uttarakhand,Dehradun,"Doon University, Dehradun - Ukpcb",2026-03-13 15:00:00,30.269444,78.044167,Pm10,82.0,165.0,110.0,2026,3,13,15,Friday,83.0,N/A,Summer
India,Uttarakhand,Dehradun,"Doon University, Dehradun - Ukpcb",2026-03-13 15:00:00,30.269444,78.044167,So2,1.0,5.0,3.0,2026,3,13,15,Friday,4.0,N/A,Summer
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - Ukpcb",2026-03-13 15:00:00,29.2124114,78.9611753,Co,16.0,61.0,33.0,2026,3,13,15,Friday,45.0,N/A,Summer
India,Uttar Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - Uppcb",2026-03-13 15:00:00,29.4723508,77.7194031,So2,1.0,29.0,12.0,2026,3,13,15,Friday,28.0,N/A,Summer
India,Uttar Pradesh,Noida,"Sector - 125, Noida - Uppcb",2026-03-13 15:00:00,28.5447608,77.3231257,Pm2.5,48.0,213.0,162.0,2026,3,13,15,Friday,165.0,N/A,Summer
India,Uttar Pradesh,Noida,"Sector - 125, Noida - Uppcb",2026-03-13 15:00:00,28.5447608,77.3231257,No2,10.0,85.0,61.0,2026,3,13,15,Friday,75.0,N/A,Summer
India,Uttar Pradesh,Noida,"Sector - 125, Noida - Uppcb",2026-03-13 15:00:00,28.5447608,77.3231257,Co,10.0,61.0,29.0,2026,3,13,15,Friday,51.0,N/A,Summer
India,Uttar Pradesh,Noida,"Sector-1, Noida - Uppcb",2026-03-13 15:00:00,28.5898,77.3101,Pm2.5,33.0,213.0,193.0,2026,3,13,15,Friday,180.0,N/A,Summer
India,Uttar Pradesh,Noida,"Sector-1, Noida - Uppcb",2026-03-13 15:00:00,28.5898,77.3101,So2,11.0,30.0,15.0,2026,3,13,15,Friday,19.0,N/A,Summer
India,Uttar Pradesh,Prayagraj,"Jhunsi, Prayagraj - Uppcb",2026-03-13 15:00:00,25.425602,81.917152,Pm10,51.0,123.0,88.0,2026,3,13,15,Friday,72.0,N/A,Summer
India,Uttar Pradesh,Prayagraj,"Jhunsi, Prayagraj - Uppcb",2026-03-13 15:00:00,25.425602,81.917152,Nh3,5.0,5.0,5.0,2026,3,13,15,Friday,0.0,N/A,Summer
India,Uttar Pradesh,Prayagraj,"Jhunsi, Prayagraj - Uppcb",2026-03-13 15:00:00,25.425602,81.917152,Ozone,16.0,77.0,34.0,2026,3,13,15,Friday,61.0,N/A,Summer
India,West Bengal,Durgapur,"Mahishkapur Road B-Zone, Durgapur - Wbpcb",2026-03-13 15:00:00,23.567923,87.306843,Pm10,50.0,117.0,72.0,2026,3,13,15,Friday,67.0,N/A,Summer
India,West Bengal,Durgapur,"Mahishkapur Road B-Zone, Durgapur - Wbpcb",2026-03-13 15:00:00,23.567923,87.306843,So2,3.0,40.5,12.0,2026,3,13,15,Friday,37.5,N/A,Summer
India,West Bengal,Durgapur,"Pcbl Residential Complex, Durgapur - Wbpcb",2026-03-13 15:00:00,23.508764,87.35444,No2,24.0,85.0,35.0,2026,3,13,15,Friday,61.0,N/A,Summer
India,West Bengal,Haldia,"Priyambada Housing Estate, Haldia - Wbpcb",2026-03-13 15:00:00,22.06047,88.109737,No2,7.0,34.0,13.0,2026,3,13,15,Friday,27.0,N/A,Summer
India,West Bengal,Haldia,"Priyambada Housing Estate, Haldia - Wbpcb",2026-03-13 15:00:00,22.06047,88.109737,So2,4.0,30.0,16.0,2026,3,13,15,Friday,26.0,N/A,Summer
India,West Bengal,Howrah,"Belur Math, Howrah - Wbpcb",2026-03-13 15:00:00,22.629801,88.352017,Co,18.0,34.0,28.0,2026,3,13,15,Friday,16.0,N/A,Summer
India,West Bengal,Howrah,"Belur Math, Howrah - Wbpcb",2026-03-13 15:00:00,22.629801,88.352017,Ozone,9.0,33.0,24.0,2026,3,13,15,Friday,24.0,N/A,Summer
India,Uttar Pradesh,Prayagraj,"Motilal Nehru Nit, Prayagraj - Uppcb",2026-03-13 15:00:00,25.494,81.863,So2,9.0,40.5,40.5,2026,3,13,15,Friday,31.5,N/A,Summer
India,Uttar Pradesh,Raebareli,"Indira Nagar, Raebareli - Ntpc Unchahar",2026-03-13 15:00:00,26.207781,81.245571,So2,14.0,15.0,15.0,2026,3,13,15,Friday,1.0,N/A,Summer
India,Uttar Pradesh,Varanasi,"Ardhali Bazar, Varanasi - Uppcb",2026-03-13 15:00:00,25.3505986,82.9083074,Pm10,57.0,135.0,96.0,2026,3,13,15,Friday,78.0,N/A,Summer
India,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - Uppcb",2026-03-13 15:00:00,25.301778,82.996789,Pm2.5,40.0,149.0,63.0,2026,3,13,15,Friday,109.0,N/A,Summer
India,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - Uppcb",2026-03-13 15:00:00,25.301778,82.996789,Nh3,1.0,1.0,1.0,2026,3,13,15,Friday,0.0,N/A,Summer
India,Uttar Pradesh,Moradabad,"Kashiram Nagar, Moradabad - Uppcb",2026-03-13 15:00:00,28.849399,78.742362,Pm10,44.0,164.0,102.0,2026,3,13,15,Friday,120.0,N/A,Summer
India,Uttar Pradesh,Moradabad,"Kashiram Nagar, Moradabad - Uppcb",2026-03-13 15:00:00,28.849399,78.742362,No2,25.0,25.0,25.0,2026,3,13,15,Friday,0.0,N/A,Summer
India,Uttar Pradesh,Moradabad,"Kashiram Nagar, Moradabad - Uppcb",2026-03-13 15:00:00,28.849399,78.742362,Nh3,4.0,4.0,4.0,2026,3,13,15,Friday,0.0,N/A,Summer
India,Uttar Pradesh,Moradabad,"Kashiram Nagar, Moradabad - Uppcb",2026-03-13 15:00:00,28.849399,78.742362,So2,40.5,40.5,40.5,2026,3,13,15,Friday,0.0,N/A,Summer
India,Uttar Pradesh,Moradabad,"Kashiram Nagar, Moradabad - Uppcb",2026-03-13 15:00:00,28.849399,78.742362,Co,20.0,50.0,29.0,2026,3,13,15,Friday,30.0,N/A,Summer
India,Uttar Pradesh,Moradabad,"Transport Nagar, Moradabad - Uppcb",2026-03-13 15:00:00,28.802625,78.753728,So2,40.5,40.5,40.5,2026,3,13,15,Friday,0.0,N/A,Summer
India,Uttar Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - Uppcb",2026-03-13 15:00:00,29.06351,77.709723,Pm2.5,76.0,213.0,164.0,2026,3,13,15,Friday,137.0,N/A,Summer
India,Uttar Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - Uppcb",2026-03-13 15:00:00,29.06351,77.709723,Nh3,6.0,10.0,8.0,2026,3,13,15,Friday,4.0,N/A,Summer
India,Uttar Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - Uppcb",2026-03-13 15:00:00,29.06351,77.709723,Co,10.0,52.0,34.0,2026,3,13,15,Friday,42.0,N/A,Summer
India,Uttar Pradesh,Moradabad,"Buddhi Vihar, Moradabad - Uppcb",2026-03-13 15:00:00,28.83526,78.7446,Pm2.5,33.0,81.0,62.0,2026,3,13,15,Friday,48.0,N/A,Summer
India,Uttar Pradesh,Moradabad,"Employment Office, Moradabad - Uppcb",2026-03-13 15:00:00,28.88528,78.7388,Pm2.5,39.0,155.0,94.0,2026,3,13,15,Friday,116.0,N/A,Summer
