country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",13-03-2026 15:00,13.1036,80.2909,CO,44,62,52
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",13-03-2026 15:00,13.0052189,80.2398125,PM10,49,79,62
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",13-03-2026 15:00,13.4127,80.1081,NH3,1,1,1
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",13-03-2026 15:00,8.816428,78.099039,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",13-03-2026 15:00,17.544899,78.486949,PM10,78,100,85
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",13-03-2026 15:00,17.544899,78.486949,NO2,13,15,13
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",13-03-2026 15:00,17.544899,78.486949,NH3,2,4,3
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",13-03-2026 15:00,17.544899,78.486949,PM2.5,44,56,51
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13-03-2026 15:00,17.429398,78.569354,NO2,12,19,14
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",13-03-2026 15:00,27.19412,77.96237,SO2,12,14,13
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",13-03-2026 15:00,27.169338,78.03582,PM10,99,213,155
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",13-03-2026 15:00,27.169338,78.03582,NO2,19,26,22
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",13-03-2026 15:00,27.169338,78.03582,NH3,3,3,3
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",13-03-2026 15:00,27.169338,78.03582,SO2,54,75,64
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",13-03-2026 15:00,27.19862,77.92066,SO2,34,76,53
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",13-03-2026 15:00,28.964949,77.278761,PM2.5,33,300,136
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",13-03-2026 15:00,28.964949,77.278761,NH3,1,5,3
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",13-03-2026 15:00,28.359581,79.414455,OZONE,16,17,16
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",13-03-2026 15:00,28.38910936,79.42963708,NO2,9,10,9
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",13-03-2026 15:00,28.38910936,79.42963708,CO,2,24,13
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",13-03-2026 15:00,28.406963,77.849831,NH3,8,15,11
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",13-03-2026 15:00,27.168897,78.37696,PM2.5,35,179,80
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",13-03-2026 15:00,27.1594,78.3953,NO2,15,15,15
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",13-03-2026 15:00,28.646233,77.358075,NO2,21,95,50
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",13-03-2026 15:00,28.646233,77.358075,CO,3,78,36
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",13-03-2026 15:00,28.757294,77.278792,NO2,12,88,51
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",13-03-2026 15:00,28.757294,77.278792,CO,26,90,47
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",13-03-2026 15:00,28.685382,77.453839,PM10,113,232,160
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",13-03-2026 15:00,28.6603346,77.3572563,NH3,8,18,12
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",13-03-2026 15:00,28.6603346,77.3572563,SO2,3,58,23
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",13-03-2026 15:00,28.47272,77.482,CO,4,100,46
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",13-03-2026 15:00,28.557054,77.453663,SO2,9,60,17
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",13-03-2026 15:00,28.725645,77.749675,NO2,1,11,6
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",13-03-2026 15:00,28.725645,77.749675,CO,25,80,44
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",13-03-2026 15:00,25.4547,78.6039,CO,8,104,16
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",13-03-2026 15:00,26.4703136,80.3229863,CO,38,130,60
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",13-03-2026 15:00,28.2348927,77.8683002,PM10,72,198,132
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",13-03-2026 15:00,26.428282,80.327067,NH3,5,5,5
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",13-03-2026 15:00,26.509954,80.249612,NH3,5,5,5
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",13-03-2026 15:00,28.2348927,77.8683002,OZONE,7,17,13
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",13-03-2026 15:00,27.106972,78.000111,NH3,5,5,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",13-03-2026 15:00,29.4723508,77.7194031,OZONE,19,137,63
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",13-03-2026 15:00,28.5447608,77.3231257,OZONE,10,87,58
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",13-03-2026 15:00,28.6245479,77.3577104,PM2.5,57,217,119
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",13-03-2026 15:00,28.6245479,77.3577104,PM10,92,239,146
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",13-03-2026 15:00,28.6245479,77.3577104,NO2,8,32,15
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",13-03-2026 15:00,28.6245479,77.3577104,CO,10,23,17
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",13-03-2026 15:00,28.5898,77.3101,PM10,115,254,173
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",13-03-2026 15:00,28.5898,77.3101,CO,24,98,45
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",13-03-2026 15:00,28.56923,77.393848,NH3,19,28,23
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",13-03-2026 15:00,28.56923,77.393848,SO2,9,19,12
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",13-03-2026 15:00,25.425602,81.917152,SO2,16,35,32
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",13-03-2026 15:00,23.685297,86.945968,SO2,9,58,19
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",13-03-2026 15:00,23.685297,86.945968,OZONE,15,55,30
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",13-03-2026 15:00,23.697936,86.944395,PM10,62,123,100
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",13-03-2026 15:00,23.697936,86.944395,OZONE,5,66,38
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",13-03-2026 15:00,23.618183,87.105718,NH3,1,2,1
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",13-03-2026 15:00,23.618183,87.105718,SO2,5,9,6
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",13-03-2026 15:00,23.616515,87.119133,CO,58,102,62
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",13-03-2026 15:00,22.7605581,88.3617589,SO2,11,16,13
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",13-03-2026 15:00,25.262326,82.995408,PM2.5,2,55,25
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",13-03-2026 15:00,25.262326,82.995408,PM10,41,119,79
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",13-03-2026 15:00,25.262326,82.995408,SO2,30,33,31
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",13-03-2026 15:00,25.32393,82.99687,NO2,2,6,3
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",13-03-2026 15:00,27.571409,77.655757,NO2,26,27,27
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",13-03-2026 15:00,27.571409,77.655757,NH3,4,8,7
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",13-03-2026 15:00,27.571409,77.655757,SO2,18,44,23
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",13-03-2026 15:00,25.494,81.863,CO,4,31,17
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",13-03-2026 15:00,25.44919916,81.82735986,NH3,9,13,10
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",13-03-2026 15:00,26.207781,81.245571,PM10,96,140,118
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",13-03-2026 15:00,26.207781,81.245571,OZONE,11,148,82
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",13-03-2026 15:00,25.3505986,82.9083074,SO2,9,11,11
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",13-03-2026 15:00,28.856664,78.772638,PM10,68,127,113
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",13-03-2026 15:00,28.856664,78.772638,CO,40,40,40
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",13-03-2026 15:00,28.802625,78.753728,PM10,42,117,85
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",13-03-2026 15:00,28.802625,78.753728,CO,83,100,87
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",13-03-2026 15:00,29.4723508,77.7194031,NO2,23,54,38
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",13-03-2026 15:00,26.906111,80.948222,PM10,129,330,188
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",13-03-2026 15:00,26.90723,80.98579,NH3,6,6,6
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",13-03-2026 15:00,26.8458805,80.9365541,PM2.5,136,293,211
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",13-03-2026 15:00,28.999264,77.7590354,PM2.5,42,205,112
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",13-03-2026 15:00,28.9535882,77.7622941,NO2,19,51,34
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",13-03-2026 15:00,29.06351,77.709723,OZONE,13,163,55
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",13-03-2026 15:00,28.840739,78.697531,PM2.5,31,171,109
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",13-03-2026 15:00,28.840739,78.697531,PM10,52,148,111
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",13-03-2026 15:00,28.999264,77.7590354,SO2,18,22,20
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",13-03-2026 15:00,23.567923,87.306843,NH3,1,6,2
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",13-03-2026 15:00,23.549395,87.300496,NH3,2,4,3
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",13-03-2026 15:00,23.549395,87.300496,SO2,27,28,28
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",13-03-2026 15:00,22.06047,88.109737,NH3,7,8,7
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",13-03-2026 15:00,22.554954,88.292568,NO2,8,34,18
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",13-03-2026 15:00,22.554954,88.292568,OZONE,11,57,40
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",13-03-2026 15:00,22.6025571,88.3105664,PM2.5,12,87,52
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",13-03-2026 15:00,22.611968,88.347422,CO,6,22,16
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",13-03-2026 15:00,22.5687319,88.2797276,PM2.5,36,82,52
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",13-03-2026 15:00,22.5687319,88.2797276,NO2,21,49,33
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",13-03-2026 15:00,22.5687319,88.2797276,CO,17,50,33
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",13-03-2026 15:00,22.5367507,88.3638022,SO2,7,15,13
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",13-03-2026 15:00,22.5367507,88.3638022,CO,10,20,16
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",13-03-2026 15:00,22.58157048,88.41002457,SO2,6,92,14
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",13-03-2026 15:00,22.49929,88.36917,NO2,12,16,13
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",13-03-2026 15:00,22.49929,88.36917,SO2,2,6,3
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",13-03-2026 15:00,22.49929,88.36917,CO,15,32,20
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",13-03-2026 15:00,22.627847,88.380669,PM2.5,44,166,74
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",13-03-2026 15:00,22.627847,88.380669,OZONE,41,122,71
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",13-03-2026 15:00,22.51106,88.35142,PM2.5,30,77,49
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",13-03-2026 15:00,22.51106,88.35142,NO2,40,113,66
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",13-03-2026 15:00,26.6879226,88.4152495,OZONE,21,51,30
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",13-03-2026 15:00,16.316553,80.413302,NH3,4,5,5
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",13-03-2026 15:00,16.316553,80.413302,OZONE,15,42,25
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",13-03-2026 15:00,14.465052,78.824187,NH3,3,6,5
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",13-03-2026 15:00,16.9872867,81.7363176,NH3,2,4,3
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",13-03-2026 15:00,16.9872867,81.7363176,SO2,5,23,8
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",13-03-2026 15:00,16.186555,81.13219,PM2.5,49,500,142
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",13-03-2026 15:00,16.186555,81.13219,OZONE,2,10,3
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",13-03-2026 15:00,16.9872867,81.7363176,PM10,32,108,52
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",13-03-2026 15:00,16.316553,80.413302,PM10,34,84,45
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",13-03-2026 15:00,16.316553,80.413302,NO2,12,18,15
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",13-03-2026 15:00,16.186555,81.13219,PM2.5,49,500,142
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",13-03-2026 15:00,16.186555,81.13219,NH3,3,6,5
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",13-03-2026 15:00,16.711754,81.092095,NH3,2,9,5
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",13-03-2026 15:00,16.5150833,80.5181667,CO,14,27,20
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",13-03-2026 15:00,14.675886,77.593027,PM2.5,40,58,51
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13-03-2026 15:00,13.20488,79.097889,PM2.5,41,94,53
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13-03-2026 15:00,13.20488,79.097889,PM10,36,89,49
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",13-03-2026 15:00,16.316553,80.413302,PM2.5,34,91,48
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",13-03-2026 15:00,16.316553,80.413302,PM10,34,84,45
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13-03-2026 15:00,13.615387,79.40923,PM2.5,39,73,60
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",13-03-2026 15:00,14.675886,77.593027,OZONE,35,40,37
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",13-03-2026 15:00,14.675886,77.593027,PM10,49,71,64
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",13-03-2026 15:00,16.711754,81.092095,SO2,5,19,9
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13-03-2026 15:00,13.615387,79.40923,CO,16,29,23
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",13-03-2026 15:00,16.9872867,81.7363176,SO2,5,23,8
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13-03-2026 15:00,13.615387,79.40923,OZONE,10,28,18
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",13-03-2026 15:00,13.67,79.35,PM2.5,49,82,61
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",13-03-2026 15:00,16.536107,80.594233,PM2.5,52,188,72
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",13-03-2026 15:00,16.554731,80.64911,NO2,21,29,23
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",13-03-2026 15:00,16.554731,80.64911,SO2,3,29,15
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",13-03-2026 15:00,17.72,83.3,CO,2,88,28
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",13-03-2026 15:00,17.72,83.3,OZONE,4,28,15
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",13-03-2026 15:00,27.103358,93.679645,PM10,25,107,68
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",13-03-2026 15:00,27.103358,93.679645,OZONE,6,6,6
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",13-03-2026 15:00,26.071318,91.87488,PM10,62,141,95
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",13-03-2026 15:00,26.071318,91.87488,NO2,2,9,7
India,Assam,Guwahati,"IITG, Guwahati - PCBA",13-03-2026 15:00,26.2028636,91.70046436,NH3,5,5,5
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",13-03-2026 15:00,26.1875,91.744194,SO2,9,18,10
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",13-03-2026 15:00,26.181742,91.78063,NO2,3,3,3
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",13-03-2026 15:00,26.181742,91.78063,NH3,1,1,1
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",13-03-2026 15:00,26.146529,87.454184,PM2.5,7,117,39
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",13-03-2026 15:00,26.146529,87.454184,NH3,4,4,4
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",13-03-2026 15:00,26.146529,87.454184,SO2,18,49,33
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",13-03-2026 15:00,16.536107,80.594233,CO,20,42,22
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",13-03-2026 15:00,26.987634,94.636574,NH3,4,6,5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",13-03-2026 15:00,26.10887,91.589544,NO2,11,26,16
India,Assam,Silchar,"Tarapur, Silchar - PCBA",13-03-2026 15:00,24.82827,92.79525,PM2.5,3,47,24
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",13-03-2026 15:00,25.586562,85.043586,PM2.5,54,97,77
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",13-03-2026 15:00,25.592539,85.227158,NH3,4,5,5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",13-03-2026 15:00,25.610369,85.132568,PM2.5,87,242,157
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",13-03-2026 15:00,25.610369,85.132568,OZONE,47,50,49
India,Bihar,Patna,"Muradpur, Patna - BSPCB",13-03-2026 15:00,25.619651,85.147382,SO2,8,10,9
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",13-03-2026 15:00,25.599486,85.113666,SO2,1,11,7
India,Bihar,Patna,"Samanpura, Patna - BSPCB",13-03-2026 15:00,25.596727,85.085624,NO2,34,49,38
India,Bihar,Patna,"Samanpura, Patna - BSPCB",13-03-2026 15:00,25.596727,85.085624,SO2,4,5,4
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",13-03-2026 15:00,24.792403,84.992416,PM10,96,248,146
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",13-03-2026 15:00,24.792403,84.992416,NH3,1,2,1
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",13-03-2026 15:00,24.792403,84.992416,CO,1,20,3
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",13-03-2026 15:00,24.792403,84.992416,OZONE,14,54,40
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",13-03-2026 15:00,24.762518,84.982348,PM10,61,96,76
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",13-03-2026 15:00,25.560083,87.553265,PM10,14,64,42
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",13-03-2026 15:00,25.560083,87.553265,OZONE,5,28,13
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",13-03-2026 15:00,26.0881305,87.93840336,NH3,3,4,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB",13-03-2026 15:00,25.376776,86.471523,SO2,40,116,80
India,Bihar,Munger,"Town Hall, Munger - BSPCB",13-03-2026 15:00,25.376776,86.471523,CO,26,44,38
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",13-03-2026 15:00,26.11442,85.39813,SO2,1,11,4
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",13-03-2026 15:00,26.1403345,85.3650192,PM10,63,78,70
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",13-03-2026 15:00,26.1403345,85.3650192,SO2,7,24,12
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",13-03-2026 15:00,26.80365,84.51954,NH3,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",13-03-2026 15:00,25.251013,86.989001,PM2.5,73,260,137
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",13-03-2026 15:00,25.5626095,84.663264,OZONE,5,68,16
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",13-03-2026 15:00,24.75746,84.366208,PM2.5,18,70,35
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",13-03-2026 15:00,25.7808257,84.7446768,PM10,21,500,143
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",13-03-2026 15:00,25.7808257,84.7446768,NO2,3,4,4
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",13-03-2026 15:00,26.0881305,87.93840336,OZONE,27,35,32
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",13-03-2026 15:00,25.5626095,84.663264,PM10,51,121,82
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",13-03-2026 15:00,26.63086,84.90051,NO2,4,7,6
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",13-03-2026 15:00,26.2271665,84.3570427,CO,34,100,68
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",13-03-2026 15:00,30.735567,76.775714,NO2,4,35,12
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",13-03-2026 15:00,30.751462,76.762879,PM2.5,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",13-03-2026 15:00,30.751462,76.762879,CO,NA,NA,NA
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",13-03-2026 15:00,21.194815,81.31477,OZONE,1,31,16
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",13-03-2026 15:00,21.185571,81.343175,CO,27,35,30
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",13-03-2026 15:00,21.237755,81.705301,PM10,43,117,71
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",13-03-2026 15:00,21.237755,81.705301,SO2,4,37,11
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",13-03-2026 15:00,21.371751,81.664929,CO,10,19,13
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",13-03-2026 15:00,22.06631475,83.33820077,NO2,NA,NA,NA
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",13-03-2026 15:00,21.224231,81.40835,NH3,4,6,5
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",13-03-2026 15:00,21.224231,81.40835,SO2,7,102,41
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",13-03-2026 15:00,22.08815,82.13737,NO2,20,69,29
